symbol	hgnc_id	expected	observed	p-value	info
HSD17B4	5213.0	0.03202185208854627	0.25414378732273196	0.05778830855558236	probability of observing this or more number of mutations is too small
HSD3B2	5218.0	0.012111014365784614	0.20788260078723103	0.017139276507577662	probability of observing this or more number of mutations is too small
HSF2BP	5226.0	0.014054048298135965	0.14707706057356	0.05977610272045336	probability of observing this or more number of mutations is too small
HSH2D	24920.0	0.012248011564774407	0.14707706057356	0.0623014119108612	probability of observing this or more number of mutations is too small
HSP90AA1	5253.0	0.03490106684469107	0.599143959197328	0.0021926929398422886	probability of observing this or more number of mutations is too small
HSP90B1	12028.0	0.038286117608925176	0.002	1.0	observed < expected, pvalue set at 1
HSPA8	5241.0	0.07002242731738013	0.29448550745637603	0.09177214557559087	probability of observing this or more number of mutations is too small
HSPG2	5273.0	0.2476970356353415	0.29415412114712	0.36923913409808873	probability of observing this or more number of mutations is too small
HTATSF1	5276.0	0.016654223457576674	0.17190485212730602	0.035708649071311604	probability of observing this or more number of mutations is too small
HTR5A	5300.0	0.02171436580379911	0.201157800618203	0.05223909847421629	probability of observing this or more number of mutations is too small
HUWE1	30892.0	0.16304221036164745	0.34796431289969804	0.16341108905963053	probability of observing this or more number of mutations is too small
HYAL1	5320.0	0.019841540903327178	0.14707706057356	0.0844977134793027	probability of observing this or more number of mutations is too small
HYAL4	5323.0	0.015252476737876036	0.320363696353931	0.010370999025271884	probability of observing this or more number of mutations is too small
HYDIN	19368.0	0.20028032406523774	0.34796431289969804	0.21913922547266884	probability of observing this or more number of mutations is too small
IAPP	5329.0	0.003216966515078726	0.623231728552412	1.3935924417556213e-05	probability of observing this or more number of mutations is too small
IARS	5330.0	0.057361798446682315	0.316744230968516	0.08117747439941604	probability of observing this or more number of mutations is too small
IARS2	29685.0	0.04782871503920686	0.001	1.0	observed < expected, pvalue set at 1
ICA1L	14442.0	0.017940134012915054	0.326795060041807	0.01805248337266383	probability of observing this or more number of mutations is too small
IDH3B	5385.0	0.02129252165289012	0.297291455108301	0.027796758124463486	probability of observing this or more number of mutations is too small
IDH3G	5386.0	0.015502384912120214	0.29258930574791997	0.021349178284050314	probability of observing this or more number of mutations is too small
IDI2	23487.0	0.008876170029324077	0.14707706057356	0.04192484621437258	probability of observing this or more number of mutations is too small
IFITM2	5413.0	0.004795692482921693	0.001	1.0	observed < expected, pvalue set at 1
IFNA4	5425.0	0.004395369500409719	0.14707706057356	0.02418614938487071	probability of observing this or more number of mutations is too small
IFNGR2	5440.0	0.013235939544402608	0.14707706057356	0.06391701407860129	probability of observing this or more number of mutations is too small
IFNK	21714.0	0.0059632644328673	0.47615466797885203	0.003142059770785498	probability of observing this or more number of mutations is too small
IFRD2	5457.0	0.039188188321914744	0.318946335373382	0.03371672003763033	probability of observing this or more number of mutations is too small
IFT140	29077.0	0.07563036480613847	0.14807706057356	0.20618718031477215	probability of observing this or more number of mutations is too small
IFT172	30391.0	0.08884328643259107	0.001	1.0	observed < expected, pvalue set at 1
IGDCC4	13770.0	0.0906686478380391	0.261174794673848	0.12613233063012563	probability of observing this or more number of mutations is too small
IGF1R	5465.0	0.09075769573839229	0.346435093148541	0.08884943652447315	probability of observing this or more number of mutations is too small
IGF2BP2	28867.0	0.031635186635435956	0.300952752817675	0.04461597158078403	probability of observing this or more number of mutations is too small
IGF2R	5467.0	0.12724931207807882	2.08237474433554	5.20818933113669e-05	probability of observing this or more number of mutations is too small
IGHMBP2	5542.0	0.047720169334009396	0.14707706057356	0.1909597910052484	probability of observing this or more number of mutations is too small
IGSF10	26384.0	0.08244217237316502	0.29448550745637603	0.09062062921604644	probability of observing this or more number of mutations is too small
IGSF22	26750.0	0.05751267064033022	0.001	1.0	observed < expected, pvalue set at 1
IGSF8	17813.0	0.02968242631226369	0.001	1.0	observed < expected, pvalue set at 1
IK	5958.0	0.036771317003913895	0.34796431289969804	0.03989346483689396	probability of observing this or more number of mutations is too small
IKZF1	13176.0	0.03789326761169107	0.33845280222098106	0.03961966027682976	probability of observing this or more number of mutations is too small
IKZF2	13177.0	0.03331585350845481	0.795376737696516	0.013157820445896884	probability of observing this or more number of mutations is too small
IKZF4	13179.0	0.04346907173467499	0.30274564707125	0.04607272620472491	probability of observing this or more number of mutations is too small
IKZF5	14283.0	0.0176770031265694	0.301852504089027	0.02251930565302361	probability of observing this or more number of mutations is too small
IL11	5966.0	0.009678486859945143	0.411484880953635	0.0029107400769925397	probability of observing this or more number of mutations is too small
IL11RA	5967.0	0.01879359336194166	0.241711153324901	0.029927062895566597	probability of observing this or more number of mutations is too small
IL12RB1	5971.0	0.028457667170852453	0.14790259021716698	0.06926137747786465	probability of observing this or more number of mutations is too small
IL12RB2	5972.0	0.02732255668762557	0.346116596142632	0.01836298300690966	probability of observing this or more number of mutations is too small
IL17RC	18358.0	0.039703578154112656	0.001	1.0	observed < expected, pvalue set at 1
IL19	5990.0	0.007134439580349225	0.180752505237262	0.01144374869983117	probability of observing this or more number of mutations is too small
IL1RAP	5995.0	0.042706296958520656	0.773836663045125	0.012550258579848176	probability of observing this or more number of mutations is too small
IL1RL2	5999.0	0.021820322239388484	0.14707706057356	0.10072673703994268	probability of observing this or more number of mutations is too small
IL21R	6006.0	0.01867218022172587	0.324358557756721	0.009362417536064791	probability of observing this or more number of mutations is too small
IL2RB	6009.0	0.020281940889179267	0.20707710404803398	0.030887279386965612	probability of observing this or more number of mutations is too small
IL31RA	18969.0	0.02772594701659912	0.29353982783838695	0.023825698129988682	probability of observing this or more number of mutations is too small
IL3RA	6012.0	0.009101267133053606	0.40250298086988395	0.0039985235946907935	probability of observing this or more number of mutations is too small
ILK	6040.0	0.023924829374776243	0.001	1.0	observed < expected, pvalue set at 1
IMMP1L	26317.0	0.007818494932103615	0.34401518768361206	0.006848449127829398	probability of observing this or more number of mutations is too small
IMPACT	20387.0	0.011736031217208944	0.14707706057356	0.05612213547641514	probability of observing this or more number of mutations is too small
IMPDH1	6052.0	0.03798463703056863	0.30104658130366496	0.05472079416534484	probability of observing this or more number of mutations is too small
IMPDH2	6053.0	0.048965807098339365	0.34401518768361206	0.05962382004665323	probability of observing this or more number of mutations is too small
IMPG2	18362.0	0.041069245336855846	0.001	1.0	observed < expected, pvalue set at 1
ING3	14587.0	0.02154382966378162	0.001	1.0	observed < expected, pvalue set at 1
ING5	19421.0	0.014648506040742673	0.33309611091417796	0.014409102768955847	probability of observing this or more number of mutations is too small
INPP4B	6075.0	0.04212572939704895	0.17351527112156198	0.11266350100609387	probability of observing this or more number of mutations is too small
INPP5A	6076.0	0.025124115626932515	0.001	1.0	observed < expected, pvalue set at 1
INPP5D	6079.0	0.07464317737134332	0.14707706057356	0.21650201642732889	probability of observing this or more number of mutations is too small
INPP5E	21474.0	0.03701356920444214	0.34401518768361206	0.023874574535512626	probability of observing this or more number of mutations is too small
INPP5F	17054.0	0.05487974707115917	0.453042835187582	0.028600979483201817	probability of observing this or more number of mutations is too small
INSC	33116.0	0.030891935577759586	0.311273544400891	0.03714285273249491	probability of observing this or more number of mutations is too small
INTS1	24555.0	0.15191305476898334	0.001	1.0	observed < expected, pvalue set at 1
INTS2	29241.0	0.054677377550461675	0.001	1.0	observed < expected, pvalue set at 1
INTS6	14879.0	0.07352372833506468	0.321739018293181	0.08603542074323105	probability of observing this or more number of mutations is too small
IPMK	20739.0	0.016236599228779243	0.001	1.0	observed < expected, pvalue set at 1
IPO4	19426.0	0.05221203155540942	0.24153094701657396	0.09013913622058231	probability of observing this or more number of mutations is too small
IPO8	9853.0	0.0672653483540607	0.34796431289969804	0.05971004060069166	probability of observing this or more number of mutations is too small
IPO9	19425.0	0.053134468762862305	0.311273544400891	0.0799198235894068	probability of observing this or more number of mutations is too small
IPP	6108.0	0.027743189194218892	0.34796431289969804	0.025356424974405583	probability of observing this or more number of mutations is too small
IQCB1	28949.0	0.022129226879202227	0.418936667990117	0.012879542034197968	probability of observing this or more number of mutations is too small
IQGAP1	6110.0	0.09355113972669475	0.660889780310483	0.04654051651095548	probability of observing this or more number of mutations is too small
IRF2BPL	14282.0	0.04896363370495408	0.30624844047579	0.04272560432623218	probability of observing this or more number of mutations is too small
IRF5	6120.0	0.0285938591137344	0.7391478306332941	0.009331857036606207	probability of observing this or more number of mutations is too small
IRF7	6122.0	0.02595572161297237	0.001	1.0	observed < expected, pvalue set at 1
IRGQ	24868.0	0.03467384753643601	0.001	1.0	observed < expected, pvalue set at 1
ITGA1	6134.0	0.05032264899453496	0.33060413133020194	0.05535707318233441	probability of observing this or more number of mutations is too small
ITGA4	6140.0	0.049368764105527825	0.700632263122939	0.023194678045855604	probability of observing this or more number of mutations is too small
ITGA7	6143.0	0.062449895447636385	0.34796431289969804	0.05053551828096577	probability of observing this or more number of mutations is too small
ITGA9	6145.0	0.06061876559078864	0.001	1.0	observed < expected, pvalue set at 1
ITGAE	6147.0	0.04596502038033121	0.14707706057356	0.20504125630768066	probability of observing this or more number of mutations is too small
ITGB4	6158.0	0.1009438009035465	0.34501518768361206	0.06283312487848743	probability of observing this or more number of mutations is too small
ITGB7	6162.0	0.06112887555406554	0.289686497870187	0.07326870458071426	probability of observing this or more number of mutations is too small
ITK	6171.0	0.030327299070824244	0.33964151584608304	0.029879193802894093	probability of observing this or more number of mutations is too small
ITM2A	6173.0	0.006088445653439927	0.307955433012906	0.0030377392204037107	probability of observing this or more number of mutations is too small
ITPR1	6180.0	0.15765998118208857	0.624484665364431	0.07524271828779763	probability of observing this or more number of mutations is too small
ITPR3	6182.0	0.1746162172245333	0.5841720053265631	0.08357688211694562	probability of observing this or more number of mutations is too small
ITPRIPL1	29371.0	0.020715568615420874	0.247492180477531	0.01876263243941793	probability of observing this or more number of mutations is too small
ITSN1	6183.0	0.11420246387764686	0.327941605661282	0.12487508697214515	probability of observing this or more number of mutations is too small
ITSN2	6184.0	0.075664971994628	0.6500979493707351	0.00889703808881511	probability of observing this or more number of mutations is too small
IVNS1ABP	16951.0	0.02894571371285338	0.47615466797885203	0.015987796326350917	probability of observing this or more number of mutations is too small
IWS1	25467.0	0.06510238245020043	0.001	1.0	observed < expected, pvalue set at 1
JAG1	6188.0	0.10424899231262195	1.256227026582144	0.0038502180904280733	probability of observing this or more number of mutations is too small
JAG2	6189.0	0.08467744659925067	0.74126308372406	0.0294934660062431	probability of observing this or more number of mutations is too small
JAKMIP2	29067.0	0.07002463436393354	0.7604168031069009	0.034999293188459964	probability of observing this or more number of mutations is too small
JAKMIP3	23523.0	0.046928971256766094	0.001	1.0	observed < expected, pvalue set at 1
JDP2	17546.0	0.010837287922271002	0.29353982783838695	0.012447130473555989	probability of observing this or more number of mutations is too small
JMJD1C	12313.0	0.12752087584308575	0.446547728694772	0.09278097587585049	probability of observing this or more number of mutations is too small
JPH2	14202.0	0.04485986996970373	0.257687893077275	0.06084294925990693	probability of observing this or more number of mutations is too small
JPH3	14203.0	0.07258984719298243	0.316744230968516	0.07813321089697507	probability of observing this or more number of mutations is too small
JUP	6207.0	0.06588401123309333	0.335440140687682	0.06028531116374337	probability of observing this or more number of mutations is too small
KALRN	4814.0	0.16175847713941718	0.336333915856862	0.19534176654780294	probability of observing this or more number of mutations is too small
KANK1	19309.0	0.05725752019783457	0.266263626875559	0.08606827037514542	probability of observing this or more number of mutations is too small
KANK4	27263.0	0.037793439323336425	0.001	1.0	observed < expected, pvalue set at 1
KANSL1	24565.0	0.06342941672059295	1.676751081966254	0.0001844443165745869	probability of observing this or more number of mutations is too small
KANSL3	25473.0	0.06362795956734688	0.327941605661282	0.06610263378143202	probability of observing this or more number of mutations is too small
KARS	6215.0	0.031084124861567267	0.314454687161942	0.044612450040203894	probability of observing this or more number of mutations is too small
KAT2B	8638.0	0.05907729450262004	0.644650832617333	0.030715056657279357	probability of observing this or more number of mutations is too small
KAT5	5275.0	0.052367686833520895	0.305383573941161	0.057931990854809726	probability of observing this or more number of mutations is too small
KAT6A	13013.0	0.11043151520607636	2.7978538632310364	2.434315376359234e-06	probability of observing this or more number of mutations is too small
KAT6B	17582.0	0.08811504952984622	1.249860421936762	0.0011825010921638626	probability of observing this or more number of mutations is too small
