symbol	hgnc_id	expected	observed	p-value	info
SNCAIP	11139.0	0.04086566011015422	0.001	1.0	observed < expected, pvalue set at 1
SNRNP200	30859.0	0.14933503340545357	0.300952752817675	0.2015992558292378	probability of observing this or more number of mutations is too small
SNRNP35	30852.0	0.016627703575922123	0.324358557756721	0.021152331814390885	probability of observing this or more number of mutations is too small
SNTB2	11169.0	0.05831629116634923	0.001	1.0	observed < expected, pvalue set at 1
SNX1	11172.0	0.028549709580082017	0.001	1.0	observed < expected, pvalue set at 1
SNX11	14975.0	0.014208446742107991	0.001	1.0	observed < expected, pvalue set at 1
SNX13	21335.0	0.05979659190596031	0.001	1.0	observed < expected, pvalue set at 1
SNX14	14977.0	0.039337600580021934	0.336333915856862	0.037694943484299796	probability of observing this or more number of mutations is too small
SNX18	19245.0	0.03941513921864303	0.001	1.0	observed < expected, pvalue set at 1
SNX6	14970.0	0.022106522428518616	0.001	1.0	observed < expected, pvalue set at 1
SNX9	14973.0	0.03489625038073723	0.7175610983450991	0.017242304758813207	probability of observing this or more number of mutations is too small
SOAT1	11177.0	0.02340132436870857	0.001	1.0	observed < expected, pvalue set at 1
SOBP	29256.0	0.048080005640325565	0.19478587775333603	0.11325488915984679	probability of observing this or more number of mutations is too small
SON	11183.0	0.1314248438338549	0.266263626875559	0.15422038700137056	probability of observing this or more number of mutations is too small
SORCS1	16697.0	0.07307381377910496	1.551832795476834	0.0004405799049259713	probability of observing this or more number of mutations is too small
SOS1	11187.0	0.07751518896828476	1.282211236966676	0.0012522969089635322	probability of observing this or more number of mutations is too small
SOST	13771.0	0.017814773228046372	0.001	1.0	observed < expected, pvalue set at 1
SOWAHB	32958.0	0.03586113502314194	0.411484880953635	0.01525187088950208	probability of observing this or more number of mutations is too small
SP110	5401.0	0.025611760908011906	0.29415412114712	0.02349963340626347	probability of observing this or more number of mutations is too small
SPACA3	16260.0	0.007543000801424525	0.18460698040904	0.010867869981287975	probability of observing this or more number of mutations is too small
SPAG17	26620.0	0.07380651408167273	0.002	1.0	observed < expected, pvalue set at 1
SPAG7	11216.0	0.01133490785962174	0.321056690512992	0.0064857900915920455	probability of observing this or more number of mutations is too small
SPARCL1	11220.0	0.020212481852925807	0.002	1.0	observed < expected, pvalue set at 1
SPATA2	14681.0	0.025167705298894304	0.30624844047579	0.0209919812757793	probability of observing this or more number of mutations is too small
SPATA20	26125.0	0.04507284796796275	0.299134179531649	0.058919213707873196	probability of observing this or more number of mutations is too small
SPATA4	17333.0	0.011389238531262648	0.28755693636381396	0.009208639124304512	probability of observing this or more number of mutations is too small
SPATA5	18119.0	0.03453205073790497	0.303631995611072	0.039997322044453366	probability of observing this or more number of mutations is too small
SPATA9	22988.0	0.0077997287557661915	0.001	1.0	observed < expected, pvalue set at 1
SPATC1L	1298.0	0.019728687056237194	0.001	1.0	observed < expected, pvalue set at 1
SPECC1L	29022.0	0.055583359073679416	0.47615466797885203	0.025670826213676307	probability of observing this or more number of mutations is too small
SPEN	17575.0	0.17626814743569286	1.0238343870148991	0.019101564432129032	probability of observing this or more number of mutations is too small
SPERT	30720.0	0.0200528901151727	0.001	1.0	observed < expected, pvalue set at 1
SPESP1	15570.0	0.01048941203457937	0.001	1.0	observed < expected, pvalue set at 1
SPG11	11226.0	0.08849441921961951	0.001	1.0	observed < expected, pvalue set at 1
SPG7	11237.0	0.05576124314383375	0.45670799083145996	0.02242150746107048	probability of observing this or more number of mutations is too small
SPIRE1	30622.0	0.042794774313895015	0.47615466797885203	0.015000484224102162	probability of observing this or more number of mutations is too small
SPO11	11250.0	0.01369311116194413	0.001	1.0	observed < expected, pvalue set at 1
SPPL2C	28902.0	0.02344574614232864	0.29258930574791997	0.013707252184876097	probability of observing this or more number of mutations is too small
SPRED2	17722.0	0.03414258638971511	1.4117773457966891	7.176999376158169e-05	probability of observing this or more number of mutations is too small
SPRR2A	11261.0	0.002961164240983684	0.17793784981051397	0.003971163729502346	probability of observing this or more number of mutations is too small
SPTA1	11272.0	0.10286605632627843	0.7593971862781159	0.007669996659822472	probability of observing this or more number of mutations is too small
SPTB	11274.0	0.14070684638418493	0.001	1.0	observed < expected, pvalue set at 1
SPTBN1	11275.0	0.1777707325737022	0.838375540983127	0.056835256528547984	probability of observing this or more number of mutations is too small
SPTBN2	11276.0	0.183423436970885	0.24676927422911302	0.2865992202954055	probability of observing this or more number of mutations is too small
SPTBN5	15680.0	0.16526364372700342	0.964943837203739	0.0046487256244976604	probability of observing this or more number of mutations is too small
SRBD1	25521.0	0.038704457715648406	0.29163414820366	0.05304511271125954	probability of observing this or more number of mutations is too small
SRPK3	11402.0	0.020563797780243854	0.22164422722702698	0.039605198724942656	probability of observing this or more number of mutations is too small
SRPX2	30668.0	0.017938559151339652	0.319660192260904	0.020007928760899178	probability of observing this or more number of mutations is too small
SRRM2	16639.0	0.12484235037783083	0.427189613666812	0.08848686115159973	probability of observing this or more number of mutations is too small
SRSF4	10786.0	0.05136181944741157	0.22055545798318602	0.06130645552399115	probability of observing this or more number of mutations is too small
SSBP3	15674.0	0.02505427344787299	0.31522731476637894	0.029495702745317938	probability of observing this or more number of mutations is too small
SSC5D	26641.0	0.07156534771469118	0.29636152251219605	0.07418973158211918	probability of observing this or more number of mutations is too small
SSH2	30580.0	0.07108661756892148	0.6418612330018469	0.0334279761255694	probability of observing this or more number of mutations is too small
SSTR3	11332.0	0.024668008848145417	0.307105785961931	0.024084786487992466	probability of observing this or more number of mutations is too small
ST3GAL3	10866.0	0.024055543880347266	0.001	1.0	observed < expected, pvalue set at 1
ST5	11350.0	0.07710839965629109	0.45918344506298603	0.04244557352637971	probability of observing this or more number of mutations is too small
ST7	11351.0	0.04272378026196111	0.001	1.0	observed < expected, pvalue set at 1
ST8SIA3	14269.0	0.017655279235553965	0.289686497870187	0.023663415494141075	probability of observing this or more number of mutations is too small
STAB1	18628.0	0.12628264641967038	0.315990550203252	0.14966628828000061	probability of observing this or more number of mutations is too small
STAG2	11355.0	0.08139148457526253	0.34401518768361206	0.10973599906143822	probability of observing this or more number of mutations is too small
STARD3	17579.0	0.02684891380855033	0.001	1.0	observed < expected, pvalue set at 1
STARD9	19162.0	0.16357357076466775	0.14707706057356	1.0	observed < expected, pvalue set at 1
STAT4	11365.0	0.033251441246215825	0.28641851761357	0.05559747844066429	probability of observing this or more number of mutations is too small
STAT5A	11366.0	0.06178859804183362	0.001	1.0	observed < expected, pvalue set at 1
STEAP3	24592.0	0.027853442509071392	0.14707706057356	0.11519614522241428	probability of observing this or more number of mutations is too small
STK11	11389.0	0.029786499219705748	0.001	1.0	observed < expected, pvalue set at 1
STK19	11398.0	0.022874782306273187	0.001	1.0	observed < expected, pvalue set at 1
STK32A	28317.0	0.01889029541416927	0.187121809662887	0.04714281823131617	probability of observing this or more number of mutations is too small
STK33	14568.0	0.01715094943170516	0.001	1.0	observed < expected, pvalue set at 1
STK36	17209.0	0.05321324201262637	0.24027114590657997	0.09372128857972443	probability of observing this or more number of mutations is too small
STK38L	17848.0	0.019549481592616533	0.323720448101754	0.019818554673913556	probability of observing this or more number of mutations is too small
STK4	11408.0	0.026285917330580104	0.208549650389704	0.0633539716232401	probability of observing this or more number of mutations is too small
STRN4	15721.0	0.06010069457656812	0.34401518768361206	0.051387001294655114	probability of observing this or more number of mutations is too small
STX19	19300.0	0.008661926789769188	0.001	1.0	observed < expected, pvalue set at 1
STX1A	11433.0	0.021971754222438314	0.44006261943462394	0.0062152929358527675	probability of observing this or more number of mutations is too small
STXBP5	19665.0	0.054134234472845065	0.313672830982936	0.07469684062312902	probability of observing this or more number of mutations is too small
STXBP6	19666.0	0.011624649060888092	0.308797205850991	0.011849244833351254	probability of observing this or more number of mutations is too small
SUGP2	18641.0	0.046690937223419264	0.529621619080412	0.005533478187946843	probability of observing this or more number of mutations is too small
SULT4A1	14903.0	0.017121565988911396	0.001	1.0	observed < expected, pvalue set at 1
SULT6B1	33433.0	0.009969606440881046	0.300952752817675	0.00637843650080794	probability of observing this or more number of mutations is too small
