hgnc	chrom	lof_indel	lof_snv	missense_indel	missense_snv	p_lof	p_func
GRAMD4	22	0	0	0	1	1.0	0.12305516292536546
GREB1L	18	0	1	0	0	0.0	0.0
GRHL2	8	0	1	0	0	0.017327920004645427	0.10528691821496536
GRIA4	11	0	0	0	1	1.0	0.12814835316694187
GRIK1	21	0	1	0	0	0.019735114802824364	0.13605563900130552
GRIK3	1	0	0	0	2	1.0	0.01768447629889632
GRIN2C	17	0	0	0	1	1.0	0.1597702067525607
GRINA	8	0	1	0	0	0.008771384791154115	0.06203527208903806
GRM2	3	0	0	0	1	1.0	0.1731394093060048
GRM5	11	0	0	0	1	1.0	0.16815784323847557
GRSF1	4	1	0	0	0	0.00905474806924517	0.05659257940266487
GSE1	16	0	0	0	1	1.0	0.22950863669199267
GSPT1	16	0	0	0	1	1.0	0.06647707044005119
GTDC1	2	0	0	0	1	1.0	0.06218978545116462
GTF2H3	12	0	0	0	1	1.0	0.045994139211539595
GTF2IRD1	7	0	0	0	2	1.0	0.01823386455421315
GTF3C1	16	0	0	0	1	1.0	0.3459203141341835
GTPBP1	22	0	0	0	1	1.0	0.11601061789599677
GTPBP4	10	0	1	0	0	0.017056929243483586	0.10846293431725439
GUCY1A3	4	0	0	0	1	1.0	0.10049946854504886
GYLTL1B	11	0	0	0	1	1.0	0.11378463007687492
H2BFM	X	0	0	0	1	1.0	0.0
H3F3A	1	0	0	0	1	1.0	0.034388723224768825
HAO2	1	0	0	0	1	1.0	0.05680824290528346
HAP1	17	0	0	0	1	1.0	0.11991219349289205
HAPLN4	19	0	0	0	1	1.0	0.08652202586905224
HAUS3	4	0	0	0	2	1.0	0.003043978718982761
HCFC1	X	0	0	0	1	1.0	0.21135269540871154
HDAC7	12	0	1	0	1	0.020553892967895417	0.011013264998046217
HDAC8	X	0	1	0	1	0.004043622065968597	0.0003968161358405301
HDDC3	15	0	0	0	1	1.0	0.019403678723067665
HECTD1	14	0	1	0	1	0.06417772997368516	0.06658878886711471
HECTD3	1	0	0	0	1	1.0	0.15690575123953812
HECTD4	12	0	0	0	2	1.0	0.15034411725665997
HELQ	4	0	0	0	1	1.0	0.1499494678202424
HELZ	17	0	0	0	1	1.0	0.2601736074174718
HEPACAM	11	0	0	0	2	1.0	0.0017043763946656602
HEPACAM2	7	0	0	0	1	1.0	0.06159723284249049
HERC1	15	0	0	0	1	1.0	0.5232590509166105
HERC2	15	0	0	0	1	1.0	0.6020512883904032
HERC4	10	1	0	0	0	0.02333692096832303	0.13666210454487007
HEY1	8	0	0	0	1	1.0	0.06393652328093474
HEY2	6	0	0	0	1	1.0	0.06946695596633146
HGS	17	0	0	0	1	1.0	0.15451848124203552
HHIP	4	1	0	0	0	0.014673243473917987	0.10471466874996124
HHLA3	1	0	1	0	0	0.0021479635170442747	0.022622345262658796
HID1	17	0	0	0	1	1.0	0.13454622608208464
HIP1	7	0	0	0	1	1.0	0.1693409326721534
HIP1R	12	0	0	0	3	1.0	0.0011229865703644122
HIRA	22	1	0	0	0	0.024893072715167417	0.17827747844837594
HIST1H2BG	6	0	0	0	1	1.0	0.02874396143584164
HIST1H4C	6	0	0	0	1	1.0	0.03135821074046431
HIVEP2	6	0	0	0	4	1.0	0.0006671657266128698
HIVEP3	1	0	0	0	1	1.0	0.3412482030250429
HK1	10	0	1	0	0	0.0201664605136946	0.16685239961861448
HK2	2	0	0	0	1	1.0	0.16260796025758054
HKR1	19	0	0	0	1	1.0	0.0968350069322205
HLTF	3	0	0	0	1	1.0	0.13896033188569426
HMCN1	1	0	0	0	4	1.0	0.012019318345081412
HMMR	5	0	0	0	1	1.0	0.09218559433804292
HNF4A	20	0	0	0	1	1.0	0.09742303950824097
HNRNPA1L2	13	0	0	0	1	1.0	0.04776330613798589
HNRNPK	9	1	1	0	0	8.201647219524137e-05	0.003700278608259155
HNRNPU	1	0	1	0	1	0.020184920020347025	0.011175177410101905
HOXA10	7	0	0	0	1	1.0	0.061645999021668764
HOXA7	7	0	0	0	1	1.0	0.06321158032289506
HOXD10	2	0	0	0	1	1.0	0.06321646596028757
HPS3	3	0	0	0	1	1.0	0.1493643506618617
HR	8	0	0	0	1	1.0	0.18141805825787607
HSD11B1	1	0	0	0	1	1.0	0.04194894428011619
HSD17B4	5	0	0	0	1	1.0	0.1047392199421204
HSD3B2	1	0	0	0	1	1.0	0.056834058035341875
HSF2BP	21	0	0	0	1	1.0	0.05433902367552305
HSH2D	19	0	0	0	1	1.0	0.050460041041846114
HSP90AA1	14	0	0	0	2	1.0	0.008593981304735536
HSPA8	11	0	0	0	1	1.0	0.10133727739970969
HSPG2	1	0	0	0	2	1.0	0.23611656172001833
HTATSF1	X	0	0	0	1	1.0	0.06797543863059591
HTR5A	7	0	0	0	1	1.0	0.08325580388825973
HUWE1	X	0	0	0	1	1.0	0.36024082259960055
HYAL1	3	0	0	0	1	1.0	0.08176335291080405
HYAL4	7	0	0	0	1	1.0	0.06732432077058474
HYDIN	16	0	0	0	1	1.0	0.5765113028936445
IAPP	12	1	0	0	1	0.001540989446119756	9.226620538386195e-05
IARS	9	0	0	0	1	1.0	0.17971284132897095
ICA1L	2	0	0	0	1	1.0	0.0663134869269944
IDH3B	20	0	0	0	1	1.0	0.03730285634015385
IDH3G	X	0	0	0	1	1.0	0.05083839228494844
IDI2	10	0	0	0	1	1.0	0.040322985640149044
IFNA4	9	0	0	0	1	1.0	0.02399090403246028
IFNGR2	21	0	0	0	1	1.0	0.0509813166540965
IFNK	9	1	0	0	0	0.004824307670512757	0.02711874273785044
IFRD2	3	0	0	0	1	1.0	0.08191085003819358
IFT140	16	0	0	0	1	1.0	0.2662397430234665
IGDCC4	15	0	0	0	1	1.0	0.19578100793163455
IGF1R	15	0	0	0	1	1.0	0.24335404380428535
IGF2BP2	3	0	0	0	1	1.0	0.10518293979772755
IGF2R	6	0	0	0	3	1.0	0.01051413566923244
IGHMBP2	11	0	0	0	1	1.0	0.1802062987434258
IGSF10	3	0	0	0	1	1.0	0.3129819329121935
IK	5	0	0	0	1	1.0	0.09587717652929154
IKZF1	7	0	0	0	1	1.0	0.10609557066074
IKZF2	2	0	0	0	1	1.0	0.07764839276270041
IKZF4	12	0	0	0	1	1.0	0.10775904041319637
IKZF5	10	0	0	0	1	1.0	0.06386867006945249
IL11	19	0	1	0	0	0.003905444808578955	0.029251958004226718
IL11RA	9	0	0	0	1	1.0	0.07449899769182838
IL12RB1	19	0	0	0	1	1.0	0.12015241284023034
IL12RB2	1	0	0	0	2	1.0	0.007550506742011256
IL19	1	0	0	0	1	1.0	0.024542000151481815
IL1RAP	3	0	0	0	1	1.0	0.08814434081340349
IL1RL2	2	0	0	0	1	1.0	0.09133687390070393
IL21R	16	0	0	0	1	1.0	0.09005140121917928
IL2RB	22	0	0	0	1	1.0	0.08593092125963488
IL31RA	5	0	0	0	1	1.0	0.09735881677518618
IL3RA	X	1	0	0	0	0.005949939302217962	0.0498472518868959
IMMP1L	11	0	0	0	1	1.0	0.02617523045380617
IMPACT	18	0	0	0	1	1.0	0.04837857357837693
IMPDH1	7	0	0	0	1	1.0	0.10108901474067121
IMPDH2	3	0	0	0	1	1.0	0.08722263061574466
ING5	2	0	0	0	1	1.0	0.04622436603161963
INPP4B	4	0	0	0	1	1.0	0.13142749156966219
INPP5D	2	0	0	0	1	1.0	0.16646462322414873
INPP5E	9	0	0	0	1	1.0	0.09604018565872215
INPP5F	10	0	1	0	0	0.02898376689400227	0.15812103650487933
INSC	11	0	0	0	1	1.0	0.10807646496853666
INTS6	13	0	0	0	1	1.0	0.12779932753219414
IPO4	14	0	0	0	1	1.0	0.18735248932453363
IPO8	12	0	0	0	1	1.0	0.15073975132216272
IPO9	1	0	0	0	1	1.0	0.15450069240344075
IPP	1	0	0	0	1	1.0	0.08686684263077972
IQCB1	3	0	1	0	0	0.017075237543741774	0.08244286784623933
IQGAP1	15	0	0	0	2	1.0	0.02971735390091244
IRF2BPL	14	0	0	0	1	1.0	0.15184662508729757
IRF5	7	0	0	0	1	1.0	0.08904787093019932
ITGA1	5	0	0	0	1	1.0	0.1620410539851244
ITGA4	2	0	0	0	1	1.0	0.15391994579443435
ITGA7	12	0	0	0	1	1.0	0.1973397732846837
ITGAE	17	0	0	0	1	1.0	0.19104567649355145
ITGB4	17	0	0	0	1	1.0	0.3335560618517952
ITGB7	12	0	0	0	1	1.0	0.1372755640094153
ITK	5	0	0	0	1	1.0	0.10150427658421897
ITM2A	X	0	0	0	1	1.0	0.028703403202248467
ITPR1	3	0	0	0	2	1.0	0.0774310870406166
ITPR3	6	0	0	0	2	1.0	0.10923475484476144
ITPRIPL1	2	0	0	0	1	1.0	0.09253422948934181
ITSN1	21	0	0	0	1	1.0	0.25387425726736135
ITSN2	2	0	0	0	2	1.0	0.030924066706076142
IVNS1ABP	1	1	0	0	0	0.01734885555672966	0.09251750529045749
JAG1	20	1	1	0	2	0.0004155558053970626	0.00010696639791289211
JAG2	14	0	0	0	1	1.0	0.23008867907987052
JAKMIP2	5	0	0	0	1	1.0	0.12823065401467185
JDP2	14	0	0	0	1	1.0	0.03707593582148118
JMJD1C	10	0	0	0	2	1.0	0.05321233585534419
JMJD7-PLA2G4B	15	0	0	0	1	1.0	0.18038397448765092
JPH2	20	0	0	0	1	1.0	0.12201563605341419
JPH3	16	0	0	0	1	1.0	0.15841498390679074
JUP	17	0	0	0	1	1.0	0.1480279048353814
KALRN	3	0	0	0	1	1.0	0.419681141647647
KANK1	9	0	0	0	1	1.0	0.20664377791645674
KANSL1	17	2	0	0	0	0.00033846113484423736	0.017651116128507092
KANSL3	2	0	0	0	1	1.0	0.10367150252636438
KARS	16	0	0	0	1	1.0	0.1001775000887394
KAT2B	3	0	0	0	2	1.0	0.007836400925865204
KAT5	11	0	0	0	1	1.0	0.10937321208728962
KAT6A	8	3	0	0	1	1.6377431295202104e-05	0.00042632755172886447
KAT6B	10	1	1	0	0	0.0009264912480042799	0.044353613342601864
KBTBD12	3	0	0	0	1	1.0	0.08806195690812736
KCNA3	1	1	0	0	0	0.010438421800753193	0.12726556117900853
KCNA4	11	0	0	0	1	1.0	0.10226174985674838
KCNC4	1	0	0	0	1	1.0	0.1519363306088883
KCNH3	12	0	0	0	1	1.0	0.2178008680631309
KCNH5	14	0	0	0	1	1.0	0.15419945903837662
KCNH6	17	0	0	0	1	1.0	0.19289519757084464
KCNJ12	17	0	0	0	1	1.0	0.10432012709462084
KCNJ14	19	0	0	0	1	1.0	0.06979339127273095
KCNJ15	21	0	0	0	1	1.0	0.05782325902367508
KCNJ16	17	0	0	0	1	1.0	0.06756663563500395
KCNJ5	11	0	1	0	0	0.007778936798113482	0.07718719694348526
KCNJ8	12	0	0	0	1	1.0	0.07435071942730932
KCNK4	11	0	0	0	1	1.0	0.07356743556214254
KCNMA1	10	0	0	0	1	1.0	0.19350412188702507
KCNMB1	5	0	0	0	1	1.0	0.037651886651840036
KCNN3	1	0	0	0	1	1.0	0.12422809611805068
KCNQ1	11	0	0	0	2	1.0	0.007263496731460754
KCNQ2	20	0	0	0	2	1.0	0.013041433342794118
KCTD20	6	0	0	0	1	1.0	0.06783567730265508
KCTD9	8	0	0	0	1	1.0	0.06105087057695073
KDM3A	2	0	0	0	1	1.0	0.18656838891797267
KDM4E	11	0	0	0	1	1.0	0.0
KDM5A	12	0	0	0	3	1.0	0.003050630433657883
KDM5B	1	0	4	0	0	1.451399930625338e-07	0.0001665848588174802
KDM6A	X	0	0	0	1	1.0	0.11846795749131073
KDM6B	17	0	1	0	0	0.035031292504695624	0.27530476525262354
KIAA0100	17	1	0	0	0	0.052622184851254916	0.3164519069083799
KIAA0196	8	0	0	0	3	1.0	0.0009090443747910793
KIAA0355	19	0	0	0	1	1.0	0.169811566907588
KIAA0368	9	0	0	0	1	1.0	0.26269053802763304
KIAA0430	16	0	1	0	1	0.035404463235448935	0.034989529276794315
KIAA0513	16	0	0	0	1	1.0	0.07839988770192262
KIAA0753	17	0	0	0	1	1.0	0.13859687551166974
KIAA1009	6	0	0	0	1	1.0	0.1513979276837849
KIAA1109	4	0	0	0	3	1.0	0.03900634337781544
KIAA1161	9	0	0	0	1	1.0	0.18559681766888392
KIAA1211	4	0	0	0	1	1.0	0.20137058588352225
KIAA1211L	2	1	0	0	0	0.015409481962420655	0.14265273873096954
KIAA1324	1	0	0	0	1	1.0	0.1604057379066477
KIAA1456	8	0	1	0	0	0.008101229622421813	0.06805376145570284
KIAA1549	7	0	0	0	1	1.0	0.29485848102240814
KIAA1598	10	0	0	0	1	1.0	0.08342017324621599
KIAA1715	2	0	0	0	1	1.0	0.058281383512781906
KIAA1958	9	0	0	0	1	1.0	0.1133260187557801
KIF11	10	0	1	0	0	0.025080669537296582	0.14137467879469406
KIF14	1	0	0	0	1	1.0	0.2091781124622236
KIF15	3	0	0	0	2	1.0	0.018081434757595303
KIF16B	20	0	0	0	1	1.0	0.20706562341514242
KIF24	9	0	0	0	1	1.0	0.1859474731731155
KIF26A	14	0	0	0	1	1.0	0.22829435235921586
KIF5A	12	0	0	0	1	1.0	0.1827177932059227
KIF5B	10	0	0	0	2	1.0	0.010827387773885805
KIF5C	2	0	0	0	1	1.0	0.12905332409686834
KIF6	6	0	0	0	1	1.0	0.12111072696611527
KLC3	19	0	0	0	1	1.0	0.08097886707753775
KLF2	19	0	0	0	1	1.0	0.02824368672633444
KLF4	9	0	0	0	1	1.0	0.09373442789820559
KLHDC4	16	0	0	0	1	1.0	0.09853306642641244
KLHL17	1	0	0	0	1	1.0	0.13032132723262302
KLHL23	2	0	1	0	0	0.011298112936162433	0.07731888340899416
KLHL29	2	0	0	0	1	1.0	0.0
KLHL5	4	0	0	0	1	1.0	0.10842099755317557
KLK4	19	0	0	0	1	1.0	0.05041305737281503
KLRB1	12	1	0	0	0	0.006117112467563764	0.03185445817104754
KMT2A	11	2	3	0	2	4.137848202807635e-08	4.091010929534631e-06
KMT2B	19	1	0	0	1	0.0	0.0
KMT2C	7	0	1	0	1	0.10714670670102786	0.17116947622578388
KMT2D	12	6	8	0	4	1.315632216080376e-25	1.9733875695744948e-17
KNDC1	10	0	0	0	1	1.0	0.29795878700194117
KNOP1	16	1	0	0	0	0.00886327118786156	0.07189928233255302
KPNA1	3	0	0	0	1	1.0	0.07711759462342664
KPNB1	17	0	0	0	1	1.0	0.12733823021770124
KRBA1	7	0	0	0	2	1.0	0.010358627534055379
KRBA2	17	1	0	0	0	0.009525657232970395	0.07343403861466731
KRT1	12	0	0	0	1	1.0	0.10214815977515901
KRT13	17	0	0	0	2	1.0	0.0036834283251637183
KRT15	17	0	0	0	1	1.0	0.08103736725133266
KRT20	17	0	0	0	1	1.0	0.07442516172553772
KRT3	12	0	0	0	1	1.0	0.09093907399670426
KRT74	12	0	0	0	1	1.0	0.09654701895043011
KRTAP20-1	21	0	0	0	1	1.0	0.008482279265686173
KSR2	12	0	0	0	1	1.0	0.17607763458704123
LAMA1	18	0	0	0	1	1.0	0.42347571497847947
LAMA5	20	0	0	0	2	1.0	0.18941287828576014
LAMB1	7	0	0	0	2	1.0	0.04055439625006015
LAMB2	3	0	0	0	1	1.0	0.3132131569206156
LAMB4	7	0	1	0	0	0.039889568854148384	0.24729724996406777
LAMC1	1	0	0	0	3	1.0	0.003043314900982677
LAMP5	20	0	0	0	1	1.0	0.051079058942325714
LARP1	5	0	0	0	1	1.0	0.17808082485978607
LARP4	12	0	0	0	1	1.0	0.10305187593806776
LARP7	4	0	0	0	1	1.0	0.07986781061297163
LARS2	3	0	0	0	1	1.0	0.13858291746565846
LATS1	6	0	0	0	1	1.0	0.1615211385672918
LBX1	10	0	0	0	1	1.0	0.0663473171641944
LCA5L	21	0	0	0	2	1.0	0.003772677683226225
LCE4A	1	0	0	0	1	1.0	0.01260385718292761
LCP1	13	0	1	0	0	0.014674163524466908	0.08889743146284006
LDHA	11	0	0	0	1	1.0	0.05248927895307192
LDLR	19	0	0	0	1	1.0	0.16464208563052188
LDLRAP1	1	0	0	0	1	1.0	0.05308441988197685
LEF1	4	0	0	0	1	1.0	0.06839082317541888
LEKR1	3	0	0	0	1	1.0	0.057000019300265034
LENG1	19	0	0	0	1	1.0	0.06180681104259729
LENG9	19	0	0	0	1	1.0	0.0763154510138078
LGALS4	19	0	0	0	1	1.0	0.06398084519983863
LGR6	1	0	1	0	0	0.019184520190847557	0.1575978166322405
LHX2	9	0	1	0	0	0.007335801429312908	0.08666618826272943
LIG1	19	0	1	0	0	0.020596188564757263	0.16602553978655735
LIG4	13	0	0	0	1	1.0	0.1234526968873453
LILRB5	19	0	0	0	1	1.0	0.10138949056112677
LIMS2	2	0	0	0	1	1.0	0.06899482261942366
LIPJ	10	0	1	0	0	0.008010745392599064	0.04804392625085969
LIPT2	11	0	0	0	1	1.0	0.0
LLGL1	17	0	0	0	1	1.0	0.20155800341980226
LMAN1	18	0	0	0	1	1.0	0.08657108435891873
LMBRD2	5	0	0	0	1	1.0	0.10202862103634425
LMF2	22	0	0	0	1	1.0	0.11784585875045375
LNX1	4	0	0	0	1	1.0	0.12163864476926682
LONRF1	8	0	0	0	1	1.0	0.07727771085426112
LOXHD1	18	0	0	0	1	1.0	0.0
LOXL2	8	0	0	0	1	1.0	0.15048267826118839
LOXL3	2	0	0	0	1	1.0	0.14186818281012137
LPA	6	0	0	0	1	1.0	0.31038670767715776
LPHN1	19	0	0	0	1	1.0	0.281957683307429
LPHN3	4	0	0	0	2	1.0	0.016437958666948572
LPIN2	18	0	0	0	1	1.0	0.14173335071654625
LPIN3	20	0	0	0	1	1.0	0.14466797224984948
LPPR3	19	0	0	0	1	1.0	0.08144055629289014
LRBA	4	0	0	0	1	1.0	0.356652240906438
LRCH1	13	0	0	0	1	1.0	0.10553408559573142
LRCH4	7	0	0	0	1	1.0	0.13881906857191312
LRIG2	1	0	0	0	1	1.0	0.15723618535808803
LRP1	12	0	0	0	2	1.0	0.27486371497013146
LRP1B	2	0	0	0	3	1.0	0.03593678999074176
LRP2	2	0	1	0	2	0.10756345512118592	0.0455040051654697
LRP5L	22	0	0	0	1	1.0	0.052227821306509936
LRP6	12	0	0	0	1	1.0	0.23842266148827865
LRPPRC	2	0	0	0	1	1.0	0.18218994514657014
LRRC15	3	0	0	0	2	1.0	0.005311311565646478
LRRC32	11	0	0	0	2	1.0	0.007091740826838081
LRRC37B	17	0	0	0	1	1.0	0.13613892904252006
LRRC4	7	0	0	0	1	1.0	0.11591333467631568
LRRC42	1	0	0	0	1	1.0	0.06530421121504862
LRRC43	12	0	0	0	1	1.0	0.12353780874609122
LRRC45	17	0	0	0	1	1.0	0.09580399341807391
LRRC46	17	0	1	0	0	0.007813210773231091	0.051496673020172835
LRRC4C	11	0	0	0	1	1.0	0.09704076539583904
LRRC66	4	0	0	0	1	1.0	0.12371771586568686
LRRC7	1	0	0	0	1	1.0	0.2122824824319335
LRRIQ3	1	0	0	0	1	1.0	0.07848338967831583
LRRK1	15	0	0	0	1	1.0	0.3205047363300451
LRTM2	12	0	0	0	1	1.0	0.0729739966723394
LTBP1	2	0	0	0	1	1.0	0.24196588581816222
LTK	15	0	0	0	1	1.0	0.14104587092167667
LYN	8	0	0	0	1	1.0	0.07862175795801364
LYSMD2	15	0	0	0	1	1.0	0.016227370439147112
LYST	1	0	0	0	1	1.0	0.4272035203822729
LZTR1	22	0	0	0	3	1.0	0.0008979110467305382
LZTS1	8	0	0	0	2	1.0	0.007129578990865595
LZTS2	10	0	0	0	1	1.0	0.12880318279516864
MACF1	1	0	0	0	1	1.0	0.5854405367462004
MAGEA12	X	0	0	0	1	1.0	0.029891059870696648
MAGEC3	X	0	0	0	1	1.0	0.055408270997443124
MAGEE1	X	0	0	0	1	1.0	0.10089964708078542
MAGEF1	3	0	0	0	1	1.0	0.06229135293750054
MAK16	8	0	0	0	1	1.0	0.05256288675897651
MALSU1	7	0	0	0	1	1.0	0.04990350823977921
MAMDC4	9	0	0	0	1	1.0	0.1930561646313429
MAML2	11	0	0	0	1	1.0	0.13771808832100185
MAN2A2	15	0	0	0	1	1.0	0.2104762973982392
MAN2C1	15	0	0	0	1	1.0	0.18065967608100855
MAP10	1	0	0	0	2	1.0	0.012073966339838238
MAP1B	5	0	0	0	1	1.0	0.3169280187066281
MAP1LC3B	16	0	0	0	1	1.0	0.0202892741502705
MAP1S	19	1	0	0	0	0.017976569428995268	0.18679095631323697
MAP2	2	1	0	0	3	0.03313866324376899	0.00016204927048145033
MAP2K7	19	0	0	0	1	1.0	0.08644903499482037
MAP3K19	2	0	1	0	0	0.026852028301351753	0.17141168527174183
MAP3K3	17	1	0	0	0	0.01769797218487732	0.12521336903797983
MAP3K7	6	0	0	0	2	1.0	0.004355032896589106
MAP3K9	14	0	0	0	1	1.0	0.18973334063950298
MAP4K4	2	0	0	0	1	1.0	0.17443676359771576
MAP7D1	1	0	0	0	1	1.0	0.13620037342529762
MAP7D2	X	0	0	0	1	1.0	0.07429895713777919
MAP9	4	0	0	0	1	1.0	0.0772593826955009
MAPK15	8	0	0	0	1	1.0	0.11308483706745033
MAPK8IP3	16	0	0	0	1	1.0	0.2769916228853417
MAPRE2	18	0	0	0	1	1.0	0.04601311411793096
MARCH2	19	0	0	0	1	1.0	0.05511255054352174
MARCH5	10	0	0	0	1	1.0	0.04088344328311569
MAST2	1	0	0	0	2	1.0	0.04191255237090671
MAST3	19	0	0	0	1	1.0	0.23690544002508804
MASTL	10	0	0	0	3	1.0	0.000309515239657953
MATN1	1	0	0	0	1	1.0	0.09181470417328516
MATN2	8	0	1	0	0	0.01702084071358599	0.15490852776265965
MAVS	20	0	1	0	1	0.010120453421259194	0.0042787202267769876
MBOAT2	2	0	0	0	1	1.0	0.0698274043830636
MCFD2	2	0	1	0	0	0.002739005966398771	0.020401236944105738
MCM6	2	0	0	0	1	1.0	0.13211960494891792
MDC1	6	0	0	0	1	1.0	0.2633754987777816
MDN1	6	0	0	0	1	1.0	0.5897089174561493
MEA1	6	0	1	0	0	0.004264804539405048	0.030201087331924316
MECOM	3	0	0	0	1	1.0	0.14655123082222704
MED12	X	0	1	0	0	0.031580239014750704	0.20750499007600792
MED12L	3	0	0	0	1	1.0	0.3026544335685311
MED13	17	0	0	0	1	1.0	0.2716210450068324
MED13L	12	2	0	0	2	0.0010856903156405992	0.0005144095572946095
MED20	6	0	1	0	0	0.004108982991022533	0.036675236691073095
MED24	17	0	0	0	1	1.0	0.16911091718995053
MEF2BNB	19	0	0	0	1	1.0	0.0
MEGF6	1	0	0	0	1	1.0	0.25158030354331995
MEIS2	15	1	1	0	0	5.36420887595402e-05	0.003293922051045653
MEP1B	18	0	0	0	1	1.0	0.10224290495047841
METTL25	12	0	0	0	1	1.0	0.08879293709530209
MFSD2A	1	0	0	0	1	1.0	0.09279840773499143
MFSD8	4	0	0	0	1	1.0	0.07688730548778665
MGA	15	0	0	0	1	1.0	0.3530965935841808
MICALL1	22	0	0	0	1	1.0	0.12114362585134177
MICALL2	7	0	0	0	1	1.0	0.1448607947185493
MID1	X	0	1	0	0	0.008857748995367207	0.0751463868923424
MINK1	17	0	0	0	2	1.0	0.019881755537101305
MKI67	10	1	0	0	1	0.05861033039741109	0.08791639759730126
MKRN2	3	0	0	0	2	1.0	0.0026097716822620987
MKRN3	15	0	0	0	1	1.0	0.0876390922907806
MKX	10	0	0	0	1	1.0	0.07230602242986513
MLANA	9	0	0	0	1	1.0	0.01915715568918004
MLF1	3	0	0	0	1	1.0	0.041852240404475057
MLH3	14	0	0	0	1	1.0	0.19065776983609398
MLK4	1	0	0	0	1	1.0	0.0
MLLT4	6	0	0	0	1	1.0	0.2575634462417784
MLXIPL	7	0	0	0	1	1.0	0.1464059085239184
MMADHC	2	0	0	0	1	1.0	0.04202658540269084
MMP25	16	0	0	0	1	1.0	0.10598536446537249
MMP9	20	0	0	0	2	1.0	0.008903464168587307
MOGAT2	11	1	0	0	0	0.007556057192301738	0.06252474512221451
MON2	12	0	0	0	1	1.0	0.21874811072798092
MORC3	21	0	0	0	1	1.0	0.139098968259632
MORF4L1	15	0	0	0	1	1.0	0.054500680375043443
MORN4	10	0	1	0	0	0.0036796874314008574	0.025982158476261213
MORN5	9	0	0	0	1	1.0	0.03186513902065624
MOS	8	0	0	0	1	1.0	0.08250036604729369
MOV10	1	0	0	0	1	1.0	0.1780515626731784
MPEG1	11	0	0	0	1	1.0	0.10697514989384904
MPI	15	0	0	0	1	1.0	0.06807247810356978
MPP4	2	1	0	0	0	0.01262351593411779	0.09201613435699385
MPPE1	18	0	0	0	1	1.0	0.07035176265040914
MPPED2	11	0	0	0	1	1.0	0.04374117116155624
MPZL3	11	0	0	0	1	1.0	0.03954804215517039
MR1	1	0	0	0	1	1.0	0.05498086705966617
MRAS	3	0	0	0	1	1.0	0.04051567608716201
MREG	2	0	0	0	1	1.0	0.029020148859502555
MROH1	8	0	0	0	1	1.0	0.21407803794203875
MROH7	1	0	1	0	1	0.029136885961832767	0.022540197778959194
MRPL1	4	0	0	0	1	1.0	0.05049489768697386
MRPS27	5	0	0	0	1	1.0	0.05958591654678162
MRPS31	13	0	0	0	1	1.0	0.06062713755635013
MSC	8	0	0	0	1	1.0	0.05352278733336832
MSH5	6	0	1	0	2	0.022452854163110474	0.0004215736464466046
MSI1	12	0	0	0	1	1.0	0.0645724359780129
MSL2	3	0	0	0	1	1.0	0.08826033271299169
MSL3	X	1	0	0	0	0.005330412172581333	0.04260302227581808
MSLN	16	0	0	0	1	1.0	0.13306894769691394
MSLNL	16	0	1	0	0	0.0	0.0
MTERFD2	2	0	0	0	1	1.0	0.05787870363654158
MTHFD1	14	0	0	0	1	1.0	0.14834951893933015
MTHFSD	16	0	0	0	1	1.0	0.06450983910932895
MTMR3	22	0	0	0	1	1.0	0.18170493696145995
MTOR	1	1	0	0	2	0.06548673656265912	0.012032129152150108
MTPAP	10	0	0	0	1	1.0	0.09362071769876006
MTRR	5	0	0	0	1	1.0	0.1050501058182222
MTSS1	8	0	0	0	1	1.0	0.13233007502356378
MTUS2	13	0	0	0	1	1.0	0.18431266765272053
MUC12	7	0	0	0	1	1.0	0.0
MUC16	19	0	0	0	3	1.0	0.31732213531843145
MUC17	7	0	0	0	1	1.0	0.47919777937403607
MUC2	11	0	0	0	1	1.0	0.4125905490462904
MUC4	3	0	0	0	1	1.0	0.34146900757973486
MUM1	19	0	0	0	1	1.0	0.10306168921737366
MVD	16	0	1	0	0	0.008545195347074536	0.0822846847654303
MVK	12	1	0	0	0	0.009176766668650728	0.07126641951321663
MX1	21	0	1	0	0	0.014440600481987642	0.11233034873600549
MYBPC2	19	0	0	0	1	1.0	0.20978873937557685
MYBPH	1	0	0	0	1	1.0	0.08635903097468582
MYCL	1	0	0	0	1	1.0	0.06460866237936626
MYEF2	15	0	0	0	1	1.0	0.09080095494367842
MYH11	16	0	1	0	1	0.04698017846884457	0.05854383528215351
MYH6	14	0	1	0	4	0.042373191523965764	5.846964878407458e-05
MYH7B	20	1	0	0	1	0.045122047479794765	0.06673753006579505
MYH8	17	0	0	0	1	1.0	0.2725863147327739
MYH9	22	0	0	0	1	1.0	0.3404995427025778
MYL2	12	0	0	0	1	1.0	0.03070199058495641
MYO15A	17	0	0	0	2	1.0	0.1528215009701757
MYO16	13	0	0	0	2	1.0	0.03861503425205366
MYO18A	17	0	0	1	0	1.0	0.32997657442244954
MYO1C	17	0	0	0	1	1.0	0.20308571764283456
MYO1G	7	0	0	0	3	1.0	0.0011830878845228477
MYO3B	2	0	0	0	1	1.0	0.1969380671237203
MYO5A	15	0	0	0	1	1.0	0.27248119855818587
MYO7A	11	0	0	0	1	1.0	0.30437692776133457
MYO7B	2	0	0	0	3	1.0	0.006864059984778857
MYO9B	19	0	0	0	1	1.0	0.32572592194569594
